1	1
0.00000	0.00000000000000000000
0.00048	0.00000001744858983574
0.00096	0.00000006979432561376
0.00144	0.00000015703710614748
0.00192	0.00000027917676279582
0.00240	0.00000043621305946816
0.00288	0.00000062814569263112
0.00335	0.00000085497429131745
0.00383	0.00000111669841713673
0.00431	0.00000141331756428809
0.00479	0.00000174483115957493
0.00527	0.00000211123856242146
0.00575	0.00000251253906489134
0.00623	0.00000294873189170814
0.00671	0.00000341981620027780
0.00719	0.00000392579108071305
0.00767	0.00000446665555585968
0.00815	0.00000504240858132487
0.00863	0.00000565304904550729
0.00911	0.00000629857576962931
0.00959	0.00000697898750777092
0.01006	0.00000769428294690579
0.01054	0.00000844446070693903
0.01102	0.00000922951934074698
0.01150	0.00001004945733421890
0.01198	0.00001090427310630049
0.01246	0.00001179396500903932
0.01294	0.00001271853132763217
0.01342	0.00001367797028047426
0.01390	0.00001467228001921023
0.01438	0.00001570145862878714
0.01486	0.00001676550412750923
0.01534	0.00001786441446709455
0.01582	0.00001899818753273338
0.01629	0.00002016682114314861
0.01677	0.00002137031305065776
0.01725	0.00002260866094123701
0.01773	0.00002388186243458689
0.01821	0.00002518991508419974
0.01869	0.00002653281637742920
0.01917	0.00002791056373556116
0.01965	0.00002932315451388670
0.02013	0.00003077058600177664
0.02061	0.00003225285542275801
0.02109	0.00003376995993459209
0.02157	0.00003532189662935426
0.02205	0.00003690866253351548
0.02253	0.00003853025460802574
0.02300	0.00004018666974839873
0.02348	0.00004187790478479872
0.02396	0.00004360395648212860
0.02444	0.00004536482154012008
0.02492	0.00004716049659342520
0.02540	0.00004899097821170937
0.02588	0.00005085626289974644
0.02636	0.00005275634709751519
0.02684	0.00005469122718029711
0.02732	0.00005666089945877626
0.02780	0.00005866536017914036
0.02828	0.00006070460552318345
0.02876	0.00006277863160841031
0.02923	0.00006488743448814227
0.02971	0.00006703101015162439
0.03019	0.00006920935452413423
0.03067	0.00007142246346709231
0.03115	0.00007367033277817377
0.03163	0.00007595295819142140
0.03211	0.00007827033537736044
0.03259	0.00008062245994311471
0.03307	0.00008300932743252370
0.03355	0.00008543093332626164
0.03403	0.00008788727304195778
0.03451	0.00009037834193431763
0.03499	0.00009290413529524588
0.03547	0.00009546464835397090
0.03594	0.00009805987627716989
0.03642	0.00010068981416909590
0.03690	0.00010335445707170548
0.03738	0.00010605379996478828
0.03786	0.00010878783776609768
0.03834	0.00011155656533148204
0.03882	0.00011435997745501799
0.03930	0.00011719806886914434
0.03978	0.00012007083424479749
0.04026	0.00012297826819154752
0.04074	0.00012592036525773586
0.04122	0.00012889711993061410
0.04170	0.00013190852663648306
0.04218	0.00013495457974083407
0.04265	0.00013803527354849061
0.04313	0.00014115060230375056
0.04361	0.00014430056019053104
0.04409	0.00014748514133251220
0.04457	0.00015070433979328361
0.04505	0.00015395814957649024
0.04553	0.00015724656462598054
0.04601	0.00016056957882595494
0.04649	0.00016392718600111508
0.04697	0.00016731937991681380
0.04745	0.00017074615427920635
0.04793	0.00017420750273540271
0.04841	0.00017770341887361909
0.04888	0.00018123389622333290
0.04936	0.00018479892825543518
0.04984	0.00018839850838238707
0.05032	0.00019203262995837463
0.05080	0.00019570128627946490
0.05128	0.00019940447058376350
0.05176	0.00020314217605157145
0.05224	0.00020691439580554461
0.05272	0.00021072112291085064
0.05320	0.00021456235037533040
0.05368	0.00021843807114965599
0.05416	0.00022234827812749232
0.05464	0.00022629296414565815
0.05512	0.00023027212198428677
0.05559	0.00023428574436698855
0.05607	0.00023833382396101251
0.05655	0.00024241635337741001
0.05703	0.00024653332517119678
0.05751	0.00025068473184151809
0.05799	0.00025487056583181042
0.05847	0.00025909081952996680
0.05895	0.00026334548526850171
0.05943	0.00026763455532471465
0.05991	0.00027195802192085585
0.06039	0.00027631587722429089
0.06087	0.00028070811334766715
0.06135	0.00028513472234907838
0.06182	0.00028959569623223009
0.06230	0.00029409102694660707
0.06278	0.00029862070638763690
0.06326	0.00030318472639685821
0.06374	0.00030778307876208616
0.06422	0.00031241575521757752
0.06470	0.00031708274744419757
0.06518	0.00032178404706958671
0.06566	0.00032651964566832550
0.06614	0.00033128953476210202
0.06662	0.00033609370581987584
0.06710	0.00034093215025804511
0.06758	0.00034580485944061276
0.06806	0.00035071182467935060
0.06853	0.00035565303723396547
0.06901	0.00036062848831226453
0.06949	0.00036563816907031910
0.06997	0.00037068207061263114
0.07045	0.00037576018399229481
0.07093	0.00038087250021116365
0.07141	0.00038601901022001291
0.07189	0.00039119970491870089
0.07237	0.00039641457515633590
0.07285	0.00040166361173143522
0.07333	0.00040694680539208998
0.07381	0.00041226414683612434
0.07429	0.00041761562671125926
0.07476	0.00042300123561527094
0.07524	0.00042842096409615300
0.07572	0.00043387480265227418
0.07620	0.00043936274173253889
0.07668	0.00044488477173654537
0.07716	0.00045044088301474295
0.07764	0.00045603106586858990
0.07812	0.00046165531055071020
0.07860	0.00046731360726504794
0.07908	0.00047300594616702480
0.07956	0.00047873231736369180
0.08004	0.00048449271091388613
0.08052	0.00049028711682838079
0.08100	0.00049611552507003833
0.08147	0.00050197792555396205
0.08195	0.00050787430814764689
0.08243	0.00051380466267112639
0.08291	0.00051976897889712502
0.08339	0.00052576724655120340
0.08387	0.00053179945531190440
0.08435	0.00053786559481090171
0.08483	0.00054396565463314217
0.08531	0.00055009962431699087
0.08579	0.00055626749335437205
0.08627	0.00056246925119091346
0.08675	0.00056870488722608509
0.08723	0.00057497439081333852
0.08770	0.00058127775126024721
0.08818	0.00058761495782864038
0.08866	0.00059398599973474269
